Area_territoriale,Regione,Prov,Comune_ISTAT,Comune_cat,Sez,Comune_amm,Comune_descrizione,Fascia,Zona,LinkZona,Cod_Tip,Descr_Tipologia,Stato,Stato_prev,Compr_min,Compr_max,Sup_NL_compr,Loc_min,Loc_max,Sup_NL_loc,semestre,city,compr_medio,loc_medio
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,20,Abitazioni civili,OTTIMO, ,3700,4500,L,12.1,16.8,L,2024_1,Milano,4100.0,14.45
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D15,MI00000322,20,Abitazioni civili,NORMALE,P,2300,3600,L,8.0,12.0,L,2024_1,Milano,2950.0,10.0
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,20,Abitazioni civili,OTTIMO, ,4400,6300,L,13.1,20.0,L,2024_1,Milano,5350.0,16.55
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D16,MI00000323,20,Abitazioni civili,NORMALE,P,2900,4300,L,9.0,13.0,L,2024_1,Milano,3600.0,11.0
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,20,Abitazioni civili,OTTIMO, ,3600,5100,L,13.1,18.0,L,2024_1,Milano,4350.0,15.55
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D18,MI00000325,20,Abitazioni civili,NORMALE,P,2350,3500,L,7.3,13.0,L,2024_1,Milano,2925.0,10.15
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D20,MI00000327,20,Abitazioni civili,NORMALE,P,2900,4100,L,8.6,14.0,L,2024_1,Milano,3500.0,11.3
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D20,MI00000327,20,Abitazioni civili,OTTIMO, ,4200,5600,L,14.1,20.0,L,2024_1,Milano,4900.0,17.05
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D21,MI00000328,20,Abitazioni civili,NORMALE,P,2500,3800,L,9.5,14.0,L,2024_1,Milano,3150.0,11.75
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D21,MI00000328,20,Abitazioni civili,OTTIMO, ,3900,5000,L,14.1,19.5,L,2024_1,Milano,4450.0,16.8
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D24,MI00000331,20,Abitazioni civili,OTTIMO, ,4300,6300,L,14.6,21.0,L,2024_1,Milano,5300.0,17.8
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D24,MI00000331,20,Abitazioni civili,NORMALE,P,2600,4300,L,9.0,14.5,L,2024_1,Milano,3450.0,11.75
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D25,MI00000332,20,Abitazioni civili,NORMALE,P,2800,3400,L,9.0,13.0,L,2024_1,Milano,3100.0,11.0
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D25,MI00000332,20,Abitazioni civili,OTTIMO, ,3500,4400,L,13.1,18.0,L,2024_1,Milano,3950.0,15.55
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D28,MI00000335,20,Abitazioni civili,OTTIMO, ,4200,5000,L,13.1,18.3,L,2024_1,Milano,4600.0,15.7
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D28,MI00000335,20,Abitazioni civili,NORMALE,P,3100,4100,L,10.0,13.0,L,2024_1,Milano,3600.0,11.5
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D30,MI00004777,20,Abitazioni civili,NORMALE,P,2750,3500,L,8.5,12.5,L,2024_1,Milano,3125.0,10.5
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D30,MI00004777,20,Abitazioni civili,OTTIMO, ,3600,5200,L,12.6,19.0,L,2024_1,Milano,4400.0,15.8
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D31,MI00004778,20,Abitazioni civili,OTTIMO, ,4200,5000,L,12.1,19.0,L,2024_1,Milano,4600.0,15.55
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D31,MI00004778,20,Abitazioni civili,NORMALE,P,2600,4100,L,8.0,12.0,L,2024_1,Milano,3350.0,10.0
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D32,MI00004779,20,Abitazioni civili,OTTIMO, ,2950,4300,L,10.9,16.0,L,2024_1,Milano,3625.0,13.45
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D32,MI00004779,20,Abitazioni civili,NORMALE,P,2200,2900,L,8.5,10.8,L,2024_1,Milano,2550.0,9.65
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D33,MI00004780,20,Abitazioni civili,NORMALE,P,2650,3700,L,9.0,12.9,L,2024_1,Milano,3175.0,10.95
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D33,MI00004780,20,Abitazioni civili,OTTIMO, ,3800,4300,L,13.0,16.0,L,2024_1,Milano,4050.0,14.5
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D34,MI00004781,20,Abitazioni civili,OTTIMO, ,4100,4700,L,13.6,18.0,L,2024_1,Milano,4400.0,15.8
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D34,MI00004781,20,Abitazioni civili,NORMALE,P,2700,4000,L,10.5,13.5,L,2024_1,Milano,3350.0,12.0
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D35,MI00004782,20,Abitazioni civili,OTTIMO, ,4100,4900,L,12.6,17.0,L,2024_1,Milano,4500.0,14.8
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D35,MI00004782,20,Abitazioni civili,NORMALE,P,2550,4000,L,8.3,12.5,L,2024_1,Milano,3275.0,10.4
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D36,MI00004783,20,Abitazioni civili,NORMALE,P,3100,4400,L,8.9,13.0,L,2024_1,Milano,3750.0,10.95
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,D,D36,MI00004783,20,Abitazioni civili,OTTIMO, ,4500,6200,L,13.1,20.0,L,2024_1,Milano,5350.0,16.55
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E5,MI00004784,20,Abitazioni civili,OTTIMO, ,2900,3500,L,10.6,14.0,L,2024_1,Milano,3200.0,12.3
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E5,MI00004784,20,Abitazioni civili,NORMALE,P,2200,2900,L,7.8,10.5,L,2024_1,Milano,2550.0,9.15
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E6,MI00004785,20,Abitazioni civili,OTTIMO, ,2950,3700,L,12.1,16.0,L,2024_1,Milano,3325.0,14.05
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E6,MI00004785,20,Abitazioni civili,NORMALE,P,2300,2900,L,8.8,12.0,L,2024_1,Milano,2600.0,10.4
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E7,MI00004786,20,Abitazioni civili,OTTIMO, ,2400,2700,L,8.1,11.0,L,2024_1,Milano,2550.0,9.55
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E7,MI00004786,20,Abitazioni civili,NORMALE,P,1800,2350,L,5.5,8.0,L,2024_1,Milano,2075.0,6.75
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E8,MI00004787,20,Abitazioni civili,OTTIMO, ,2450,3300,L,8.5,13.0,L,2024_1,Milano,2875.0,10.75
NORD-OVEST,LOMBARDIA,MI,3015146,C1AA, ,F205,MILANO,E,E8,MI00004787,20,Abitazioni civili,NORMALE,P,1700,2400,L,6.5,8.4,L,2024_1,Milano,2050.0,7.45
NORD-OVEST,LOMBARDIA,MI,3015002,C1AC, ,A010,ABBIATEGRASSO,B,B1,MI00004564,20,Abitazioni civili,OTTIMO,P,1900,2300,L,7.4,8.9,L,2024_1,Milano,2100.0,8.15
NORD-OVEST,LOMBARDIA,MI,3015002,C1AC, ,A010,ABBIATEGRASSO,B,B1,MI00004564,20,Abitazioni civili,NORMALE, ,1350,1850,L,5.3,7.0,L,2024_1,Milano,1600.0,6.15
NORD-OVEST,LOMBARDIA,MI,3015002,C1AC, ,A010,ABBIATEGRASSO,C,C1,MI00004565,20,Abitazioni civili,OTTIMO,P,1800,2300,L,6.9,9.6,L,2024_1,Milano,2050.0,8.25
NORD-OVEST,LOMBARDIA,MI,3015002,C1AC, ,A010,ABBIATEGRASSO,C,C1,MI00004565,20,Abitazioni civili,NORMALE, ,1350,1750,L,5.5,6.9,L,2024_1,Milano,1550.0,6.2
NORD-OVEST,LOMBARDIA,MI,3015002,C1AC, ,A010,ABBIATEGRASSO,D,D1,MI00004566,20,Abitazioni civili,OTTIMO,P,1650,2100,L,6.7,8.9,L,2024_1,Milano,1875.0,7.800000000000001
NORD-OVEST,LOMBARDIA,MI,3015002,C1AC, ,A010,ABBIATEGRASSO,D,D1,MI00004566,20,Abitazioni civili,NORMALE, ,1350,1600,L,5.2,6.6,L,2024_1,Milano,1475.0,5.9
NORD-OVEST,LOMBARDIA,MI,3015003,C1AF, ,A087,AGRATE BRIANZA,B,B1,MI00004585,20,Abitazioni civili,OTTIMO, ,1850,2400,L,8.2,11.0,L,2024_1,Milano,2125.0,9.6
NORD-OVEST,LOMBARDIA,MI,3015003,C1AF, ,A087,AGRATE BRIANZA,B,B1,MI00004585,20,Abitazioni civili,NORMALE,P,1400,1800,L,6.4,8.1,L,2024_1,Milano,1600.0,7.25
NORD-OVEST,LOMBARDIA,MI,3015003,C1AF, ,A087,AGRATE BRIANZA,D,D1,MI00004586,20,Abitazioni civili,OTTIMO,P,1600,2150,L,7.4,10.0,L,2024_1,Milano,1875.0,8.7
NORD-OVEST,LOMBARDIA,MI,3015003,C1AF, ,A087,AGRATE BRIANZA,D,D1,MI00004586,20,Abitazioni civili,NORMALE, ,1150,1550,L,5.5,7.3,L,2024_1,Milano,1350.0,6.4
NORD-OVEST,LOMBARDIA,MI,3015004,C1AG, ,A096,AICURZIO,B,B1,MI00004587,20,Abitazioni civili,NORMALE, ,1300,1500,L,4.7,6.8,L,2024_1,Milano,1400.0,5.75
NORD-OVEST,LOMBARDIA,MI,3015004,C1AG, ,A096,AICURZIO,B,B1,MI00004587,20,Abitazioni civili,OTTIMO,P,1550,2000,L,6.9,8.4,L,2024_1,Milano,1775.0,7.65
NORD-OVEST,LOMBARDIA,MI,3015005,C1AH, ,A127,ALBAIRATE,B,B1,MI00004588,20,Abitazioni civili,NORMALE, ,950,1450,L,4.4,6.0,L,2024_1,Milano,1200.0,5.2
NORD-OVEST,LOMBARDIA,MI,3015005,C1AH, ,A127,ALBAIRATE,B,B1,MI00004588,20,Abitazioni civili,OTTIMO,P,1500,1950,L,6.1,8.5,L,2024_1,Milano,1725.0,7.3
NORD-OVEST,LOMBARDIA,MI,3015006,C1AI, ,A159,ALBIATE,B,B1,MI00004428,20,Abitazioni civili,NORMALE,P,1000,1600,L,4.9,6.9,L,2024_1,Milano,1300.0,5.9
NORD-OVEST,LOMBARDIA,MI,3015006,C1AI, ,A159,ALBIATE,B,B1,MI00004428,20,Abitazioni civili,OTTIMO, ,1650,2350,L,7.0,9.5,L,2024_1,Milano,2000.0,8.25
NORD-OVEST,LOMBARDIA,MI,3015007,C1AM, ,A375,ARCONATE,B,B1,MI00004449,20,Abitazioni civili,NORMALE, ,1000,1550,L,4.2,6.1,L,2024_1,Milano,1275.0,5.15
NORD-OVEST,LOMBARDIA,MI,3015007,C1AM, ,A375,ARCONATE,B,B1,MI00004449,20,Abitazioni civili,OTTIMO,P,1600,1850,L,6.2,7.3,L,2024_1,Milano,1725.0,6.75
NORD-OVEST,LOMBARDIA,MI,3015008,C1AN, ,A376,ARCORE,B,B1,MI00004410,20,Abitazioni civili,OTTIMO,P,1850,2350,L,8.4,10.5,L,2024_1,Milano,2100.0,9.45
NORD-OVEST,LOMBARDIA,MI,3015008,C1AN, ,A376,ARCORE,B,B1,MI00004410,20,Abitazioni civili,NORMALE, ,1500,1800,L,6.6,8.3,L,2024_1,Milano,1650.0,7.45
NORD-OVEST,LOMBARDIA,MI,3015008,C1AN, ,A376,ARCORE,D,D1,MI00004411,20,Abitazioni civili,OTTIMO,P,1800,2400,L,7.9,10.5,L,2024_1,Milano,2100.0,9.2
NORD-OVEST,LOMBARDIA,MI,3015008,C1AN, ,A376,ARCORE,D,D1,MI00004411,20,Abitazioni civili,NORMALE, ,1300,1750,L,6.0,7.8,L,2024_1,Milano,1525.0,6.9
NORD-OVEST,LOMBARDIA,MI,3015009,C1AP, ,A389,ARESE,B,B1,MI00002304,20,Abitazioni civili,OTTIMO,P,2500,3000,L,9.9,12.0,L,2024_1,Milano,2750.0,10.95
NORD-OVEST,LOMBARDIA,MI,3015009,C1AP, ,A389,ARESE,B,B1,MI00002304,20,Abitazioni civili,NORMALE, ,1700,2450,L,6.9,9.7,L,2024_1,Milano,2075.0,8.3
NORD-OVEST,LOMBARDIA,MI,3015009,C1AP, ,A389,ARESE,D,D2,MI00002316,20,Abitazioni civili,OTTIMO,P,2550,3300,L,9.4,12.3,L,2024_1,Milano,2925.0,10.850000000000001
NORD-OVEST,LOMBARDIA,MI,3015009,C1AP, ,A389,ARESE,D,D2,MI00002316,20,Abitazioni civili,NORMALE, ,1700,2500,L,6.6,9.3,L,2024_1,Milano,2100.0,7.95
NORD-OVEST,LOMBARDIA,MI,3015010,C1AQ, ,A413,ARLUNO,B,B1,MI00004453,20,Abitazioni civili,OTTIMO,P,1750,2150,L,7.4,9.5,L,2024_1,Milano,1950.0,8.45
NORD-OVEST,LOMBARDIA,MI,3015010,C1AQ, ,A413,ARLUNO,B,B1,MI00004453,20,Abitazioni civili,NORMALE, ,1300,1700,L,5.3,7.3,L,2024_1,Milano,1500.0,6.3
NORD-OVEST,LOMBARDIA,MI,3015011,C1AT, ,A473,ASSAGO,B,B1,MI00004604,20,Abitazioni civili,OTTIMO,P,2150,3300,L,9.0,13.4,L,2024_1,Milano,2725.0,11.2
NORD-OVEST,LOMBARDIA,MI,3015011,C1AT, ,A473,ASSAGO,B,B1,MI00004604,20,Abitazioni civili,NORMALE, ,1850,2100,L,7.9,8.9,L,2024_1,Milano,1975.0,8.4
NORD-OVEST,LOMBARDIA,MI,3015011,C1AT, ,A473,ASSAGO,D,D1,MI00004605,20,Abitazioni civili,OTTIMO,P,2300,3500,L,8.0,11.2,L,2024_1,Milano,2900.0,9.6
NORD-OVEST,LOMBARDIA,MI,3015011,C1AT, ,A473,ASSAGO,D,D1,MI00004605,20,Abitazioni civili,NORMALE, ,1850,2250,L,6.8,7.9,L,2024_1,Milano,2050.0,7.35
NORD-OVEST,LOMBARDIA,MI,3015250,C1AW, ,A618,BARANZATE,B,B1,MI00003444,20,Abitazioni civili,OTTIMO, ,1600,2200,L,6.6,9.3,L,2024_1,Milano,1900.0,7.95
NORD-OVEST,LOMBARDIA,MI,3015250,C1AW, ,A618,BARANZATE,B,B1,MI00003444,20,Abitazioni civili,NORMALE,P,1350,1550,L,5.6,6.5,L,2024_1,Milano,1450.0,6.05
NORD-OVEST,LOMBARDIA,MI,3015250,C1AW, ,A618,BARANZATE,D,D1,MI00004325,20,Abitazioni civili,NORMALE,P,1250,1550,L,5.8,7.0,L,2024_1,Milano,1400.0,6.4
NORD-OVEST,LOMBARDIA,MI,3015250,C1AW, ,A618,BARANZATE,D,D1,MI00004325,20,Abitazioni civili,OTTIMO, ,1600,2200,L,7.1,11.0,L,2024_1,Milano,1900.0,9.05
NORD-OVEST,LOMBARDIA,MI,3015012,C1AZ, ,A652,BAREGGIO,B,B1,MI00004454,20,Abitazioni civili,OTTIMO,P,1700,2200,L,6.9,9.0,L,2024_1,Milano,1950.0,7.95
NORD-OVEST,LOMBARDIA,MI,3015012,C1AZ, ,A652,BAREGGIO,B,B1,MI00004454,20,Abitazioni civili,NORMALE, ,1350,1650,L,5.3,6.8,L,2024_1,Milano,1500.0,6.05
NORD-OVEST,LOMBARDIA,MI,3015012,C1AZ, ,A652,BAREGGIO,D,D1,MI00003984,20,Abitazioni civili,OTTIMO,P,1700,2300,L,6.9,9.3,L,2024_1,Milano,2000.0,8.100000000000001
NORD-OVEST,LOMBARDIA,MI,3015012,C1AZ, ,A652,BAREGGIO,D,D1,MI00003984,20,Abitazioni civili,NORMALE, ,1350,1650,L,5.8,6.8,L,2024_1,Milano,1500.0,6.3
NORD-OVEST,LOMBARDIA,MI,3015013,C1BB, ,A668,BARLASSINA,B,B1,MI00004429,20,Abitazioni civili,OTTIMO,P,1600,2050,L,5.3,9.0,L,2024_1,Milano,1825.0,7.15
NORD-OVEST,LOMBARDIA,MI,3015013,C1BB, ,A668,BARLASSINA,B,B1,MI00004429,20,Abitazioni civili,NORMALE, ,1000,1550,L,4.0,5.2,L,2024_1,Milano,1275.0,4.6
NORD-OVEST,LOMBARDIA,MI,3015014,C1BC, ,A697,BASIANO,B,B1,MI00004606,20,Abitazioni civili,NORMALE, ,1200,1550,L,4.9,6.4,L,2024_1,Milano,1375.0,5.65
NORD-OVEST,LOMBARDIA,MI,3015014,C1BC, ,A697,BASIANO,B,B1,MI00004606,20,Abitazioni civili,OTTIMO,P,1600,1950,L,6.5,8.4,L,2024_1,Milano,1775.0,7.45
NORD-OVEST,LOMBARDIA,MI,3015015,C1BD, ,A699,BASIGLIO,B,B1,MI00002376,20,Abitazioni civili,OTTIMO,P,2500,3300,L,10.0,14.1,L,2024_1,Milano,2900.0,12.05
NORD-OVEST,LOMBARDIA,MI,3015015,C1BD, ,A699,BASIGLIO,B,B1,MI00002376,20,Abitazioni civili,NORMALE, ,1700,2450,L,6.7,9.9,L,2024_1,Milano,2075.0,8.3
NORD-OVEST,LOMBARDIA,MI,3015016,C1BE, ,A751,BELLINZAGO LOMBARDO,B,B1,MI00004607,20,Abitazioni civili,OTTIMO,P,1650,2000,L,7.1,9.0,L,2024_1,Milano,1825.0,8.05
NORD-OVEST,LOMBARDIA,MI,3015016,C1BE, ,A751,BELLINZAGO LOMBARDO,B,B1,MI00004607,20,Abitazioni civili,NORMALE, ,1250,1600,L,5.5,7.0,L,2024_1,Milano,1425.0,6.25
NORD-OVEST,LOMBARDIA,MI,3015017,C1BF, ,A759,BELLUSCO,B,B1,MI00004430,20,Abitazioni civili,OTTIMO,P,1750,2350,L,6.9,9.5,L,2024_1,Milano,2050.0,8.2
NORD-OVEST,LOMBARDIA,MI,3015017,C1BF, ,A759,BELLUSCO,B,B1,MI00004430,20,Abitazioni civili,NORMALE, ,1400,1650,L,5.7,6.8,L,2024_1,Milano,1525.0,6.25
NORD-OVEST,LOMBARDIA,MI,3015018,C1BG, ,A802,BERNAREGGIO,B,B1,MI00004455,20,Abitazioni civili,OTTIMO,P,1650,2250,L,6.6,8.9,L,2024_1,Milano,1950.0,7.75
NORD-OVEST,LOMBARDIA,MI,3015018,C1BG, ,A802,BERNAREGGIO,B,B1,MI00004455,20,Abitazioni civili,NORMALE, ,1400,1600,L,5.3,6.5,L,2024_1,Milano,1500.0,5.9
NORD-OVEST,LOMBARDIA,MI,3015018,C1BG, ,A802,BERNAREGGIO,D,D1,MI00004329,20,Abitazioni civili,OTTIMO,P,1600,2100,L,6.3,8.2,L,2024_1,Milano,1850.0,7.25
NORD-OVEST,LOMBARDIA,MI,3015018,C1BG, ,A802,BERNAREGGIO,D,D1,MI00004329,20,Abitazioni civili,NORMALE, ,1200,1550,L,5.0,6.2,L,2024_1,Milano,1375.0,5.6
NORD-OVEST,LOMBARDIA,MI,3015019,C1BH, ,A804,BERNATE TICINO,B,B1,MI00004608,20,Abitazioni civili,NORMALE, ,900,1200,L,4.0,5.3,L,2024_1,Milano,1050.0,4.65
NORD-OVEST,LOMBARDIA,MI,3015019,C1BH, ,A804,BERNATE TICINO,B,B1,MI00004608,20,Abitazioni civili,OTTIMO,P,1250,1650,L,5.4,7.4,L,2024_1,Milano,1450.0,6.4
NORD-OVEST,LOMBARDIA,MI,3015021,C1BJ, ,A818,BESANA IN BRIANZA,B,B1,MI00002311,20,Abitazioni civili,OTTIMO, ,1550,1950,L,5.9,8.3,L,2024_1,Milano,1750.0,7.1000000000000005
NORD-OVEST,LOMBARDIA,MI,3015021,C1BJ, ,A818,BESANA IN BRIANZA,B,B1,MI00002311,20,Abitazioni civili,NORMALE,P,1050,1500,L,4.5,5.8,L,2024_1,Milano,1275.0,5.15
NORD-OVEST,LOMBARDIA,MI,3015021,C1BJ, ,A818,BESANA IN BRIANZA,B,B2,MI00002334,20,Abitazioni civili,OTTIMO, ,1450,1850,L,6.2,8.3,L,2024_1,Milano,1650.0,7.25
NORD-OVEST,LOMBARDIA,MI,3015021,C1BJ, ,A818,BESANA IN BRIANZA,B,B2,MI00002334,20,Abitazioni civili,NORMALE,P,1100,1400,L,4.9,6.1,L,2024_1,Milano,1250.0,5.5
NORD-OVEST,LOMBARDIA,MI,3015022,C1BK, ,A820,BESATE,B,B1,MI00004609,20,Abitazioni civili,NORMALE,P,800,1200,L,3.5,5.0,L,2024_1,Milano,1000.0,4.25
NORD-OVEST,LOMBARDIA,MI,3015022,C1BK, ,A820,BESATE,B,B1,MI00004609,20,Abitazioni civili,OTTIMO, ,1250,1500,L,5.1,6.5,L,2024_1,Milano,1375.0,5.8
NORD-OVEST,LOMBARDIA,MI,3015023,C1BM, ,A849,BIASSONO,B,B1,MI00004610,20,Abitazioni civili,OTTIMO,P,1950,2750,L,7.8,10.7,L,2024_1,Milano,2350.0,9.25
NORD-OVEST,LOMBARDIA,MI,3015023,C1BM, ,A849,BIASSONO,B,B1,MI00004610,20,Abitazioni civili,NORMALE, ,1400,1900,L,5.9,7.7,L,2024_1,Milano,1650.0,6.800000000000001
NORD-OVEST,LOMBARDIA,MI,3015023,C1BM, ,A849,BIASSONO,D,D1,MI00002437,20,Abitazioni civili,OTTIMO,P,1450,1800,L,5.3,6.9,L,2024_1,Milano,1625.0,6.1
NORD-OVEST,LOMBARDIA,MI,3015023,C1BM, ,A849,BIASSONO,D,D1,MI00002437,20,Abitazioni civili,NORMALE, ,1200,1400,L,3.9,4.8,L,2024_1,Milano,1300.0,4.35
NORD-OVEST,LOMBARDIA,MI,3015024,C1BP, ,A872,BINASCO,B,B1,MI00004611,20,Abitazioni civili,OTTIMO, ,1650,2150,L,7.1,10.0,L,2024_1,Milano,1900.0,8.55
NORD-OVEST,LOMBARDIA,MI,3015024,C1BP, ,A872,BINASCO,B,B1,MI00004611,20,Abitazioni civili,NORMALE,P,1250,1600,L,5.3,7.0,L,2024_1,Milano,1425.0,6.15
NORD-OVEST,LOMBARDIA,MI,3015024,C1BP, ,A872,BINASCO,D,D1,MI00004612,20,Abitazioni civili,OTTIMO, ,1500,1800,L,5.5,7.0,L,2024_1,Milano,1650.0,6.25
NORD-OVEST,LOMBARDIA,MI,3015024,C1BP, ,A872,BINASCO,D,D1,MI00004612,20,Abitazioni civili,NORMALE,P,1250,1450,L,4.4,5.4,L,2024_1,Milano,1350.0,4.9
NORD-OVEST,LOMBARDIA,MI,3015026,C1BU, ,A920,BOFFALORA SOPRA TICINO,B,B1,MI00004406,20,Abitazioni civili,NORMALE, ,850,1300,L,3.3,5.3,L,2024_1,Milano,1075.0,4.3
NORD-OVEST,LOMBARDIA,MI,3015026,C1BU, ,A920,BOFFALORA SOPRA TICINO,B,B1,MI00004406,20,Abitazioni civili,OTTIMO,P,1350,1700,L,5.4,7.5,L,2024_1,Milano,1525.0,6.45
NORD-OVEST,LOMBARDIA,MI,3015027,C1BY, ,A940,BOLLATE,B,B1,MI00004456,20,Abitazioni civili,OTTIMO,P,2300,2700,L,8.8,11.0,L,2024_1,Milano,2500.0,9.9
NORD-OVEST,LOMBARDIA,MI,3015027,C1BY, ,A940,BOLLATE,B,B1,MI00004456,20,Abitazioni civili,NORMALE, ,1850,2300,L,6.7,8.7,L,2024_1,Milano,2075.0,7.699999999999999
NORD-OVEST,LOMBARDIA,MI,3015027,C1BY, ,A940,BOLLATE,C,C1,MI00002445,20,Abitazioni civili,OTTIMO,P,1950,2300,L,7.5,9.2,L,2024_1,Milano,2125.0,8.35
NORD-OVEST,LOMBARDIA,MI,3015027,C1BY, ,A940,BOLLATE,C,C1,MI00002445,20,Abitazioni civili,NORMALE, ,1550,1900,L,5.9,7.5,L,2024_1,Milano,1725.0,6.7
NORD-OVEST,LOMBARDIA,MI,3015027,C1BY, ,A940,BOLLATE,D,D1,MI00002447,20,Abitazioni civili,OTTIMO,P,1900,2350,L,6.7,8.6,L,2024_1,Milano,2125.0,7.65
NORD-OVEST,LOMBARDIA,MI,3015027,C1BY, ,A940,BOLLATE,D,D1,MI00002447,20,Abitazioni civili,NORMALE, ,1450,1900,L,5.2,6.6,L,2024_1,Milano,1675.0,5.9
NORD-OVEST,LOMBARDIA,MI,3015030,C1CF, ,B105,BOVISIO MASCIAGO,B,B1,MI00004333,20,Abitazioni civili,OTTIMO,P,1750,2400,L,7.1,9.8,L,2024_1,Milano,2075.0,8.45
NORD-OVEST,LOMBARDIA,MI,3015030,C1CF, ,B105,BOVISIO MASCIAGO,B,B1,MI00004333,20,Abitazioni civili,NORMALE, ,1200,1700,L,4.9,7.0,L,2024_1,Milano,1450.0,5.95
NORD-OVEST,LOMBARDIA,MI,3015030,C1CF, ,B105,BOVISIO MASCIAGO,D,D1,MI00002420,20,Abitazioni civili,NORMALE, ,1200,1550,L,4.7,5.8,L,2024_1,Milano,1375.0,5.25
NORD-OVEST,LOMBARDIA,MI,3015030,C1CF, ,B105,BOVISIO MASCIAGO,D,D1,MI00002420,20,Abitazioni civili,OTTIMO,P,1600,2100,L,5.9,7.7,L,2024_1,Milano,1850.0,6.800000000000001
NORD-OVEST,LOMBARDIA,MI,3015030,C1CF, ,B105,BOVISIO MASCIAGO,D,D2,MI00002424,20,Abitazioni civili,NORMALE,P,1100,1500,L,4.0,5.8,L,2024_1,Milano,1300.0,4.9
NORD-OVEST,LOMBARDIA,MI,3015030,C1CF, ,B105,BOVISIO MASCIAGO,D,D2,MI00002424,20,Abitazioni civili,OTTIMO, ,1550,1950,L,5.9,8.1,L,2024_1,Milano,1750.0,7.0
NORD-OVEST,LOMBARDIA,MI,3015032,C1CH, ,B162,BRESSO,B,B1,MI00004742,20,Abitazioni civili,OTTIMO,P,2150,2600,L,9.3,10.8,L,2024_1,Milano,2375.0,10.05
NORD-OVEST,LOMBARDIA,MI,3015032,C1CH, ,B162,BRESSO,B,B1,MI00004742,20,Abitazioni civili,NORMALE, ,1600,2100,L,6.8,9.2,L,2024_1,Milano,1850.0,8.0
NORD-OVEST,LOMBARDIA,MI,3015032,C1CH, ,B162,BRESSO,D,D1,MI00002731,20,Abitazioni civili,OTTIMO,P,1950,2500,L,8.1,11.2,L,2024_1,Milano,2225.0,9.649999999999999
NORD-OVEST,LOMBARDIA,MI,3015032,C1CH, ,B162,BRESSO,D,D1,MI00002731,20,Abitazioni civili,NORMALE, ,1400,1900,L,6.3,8.0,L,2024_1,Milano,1650.0,7.15
