Quotazioni Immobiliari : Valori di Mercato - Semestre 2024/2 - elaborazione del 04-MAR-26
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D24;RM00000187;15;Posti auto scoperti;NORMALE;P;550;800;L;3,5;5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D24;RM00000187;5;Negozi;SCADENTE; ;900;1100;L;9;11,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D24;RM00000187;5;Negozi;OTTIMO; ;1500;1800;L;15,3;18,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D24;RM00000187;5;Negozi;NORMALE;P;1100;1500;L;11,3;15,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D24;RM00000187;6;Uffici;NORMALE;P;1300;1900;L;8,5;12,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D24;RM00000187;10;Laboratori;NORMALE;P;750;1100;L;6,3;9;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D26;RM00000189;20;Abitazioni civili;NORMALE;P;1950;2850;L;8;11,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D26;RM00000189;21;Abitazioni di tipo economico;NORMALE;P;1600;2300;L;7,8;11;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D26;RM00000189;5;Negozi;NORMALE;P;1000;1450;L;9;13;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D26;RM00000189;8;Capannoni industriali;NORMALE;P;500;800;L;3,5;5,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D27;RM00000144;20;Abitazioni civili;NORMALE;P;2600;3500;L;9,5;13;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D27;RM00000144;21;Abitazioni di tipo economico;NORMALE;P;2300;3200;L;8,5;12;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D27;RM00000144;13;Box;NORMALE;P;1250;1750;L;7,3;10;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D27;RM00000144;14;Posti auto coperti;NORMALE;P;900;1300;L;6;8,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D27;RM00000144;15;Posti auto scoperti;NORMALE;P;550;800;L;3,8;5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D27;RM00000144;5;Negozi;SCADENTE; ;1300;1600;L;11,8;14,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D27;RM00000144;5;Negozi;OTTIMO; ;2100;2600;L;19;23,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D27;RM00000144;5;Negozi;NORMALE;P;1600;2100;L;14,5;19;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D27;RM00000144;6;Uffici;NORMALE;P;1600;2350;L;10;14,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D27;RM00000144;10;Laboratori;NORMALE;P;800;1200;L;6,8;9,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D28;RM00000190;20;Abitazioni civili;NORMALE;P;2650;3800;L;8,8;12,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D28;RM00000190;21;Abitazioni di tipo economico;NORMALE;P;2400;3400;L;8,3;11,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D28;RM00000190;13;Box;NORMALE;P;1300;1900;L;6,3;9;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D28;RM00000190;14;Posti auto coperti;NORMALE;P;1000;1450;L;5,3;7,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D28;RM00000190;15;Posti auto scoperti;NORMALE;P;600;900;L;3,3;4,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D28;RM00000190;5;Negozi;NORMALE;P;1900;2700;L;14;20;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D28;RM00000190;6;Uffici;NORMALE;P;1900;2800;L;10;14,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D29;RM00000069;20;Abitazioni civili;NORMALE;P;3100;4500;L;11,5;17;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D29;RM00000069;19;Abitazioni signorili;NORMALE;P;3500;5100;L;13;19;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D29;RM00000069;13;Box;NORMALE;P;1700;2500;L;8,8;12,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D29;RM00000069;14;Posti auto coperti;NORMALE;P;1300;1900;L;7;10;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D29;RM00000069;15;Posti auto scoperti;NORMALE;P;750;1150;L;4,5;6,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D29;RM00000069;1;Ville e Villini;NORMALE;P;2800;4200;L;11,8;17,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D29;RM00000069;5;Negozi;NORMALE;P;3800;5500;L;27,8;40,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D29;RM00000069;6;Uffici;NORMALE;P;2500;3700;L;15,5;22,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D30;RM00000191;20;Abitazioni civili;NORMALE;P;2050;2850;L;9,8;13,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D30;RM00000191;21;Abitazioni di tipo economico;NORMALE;P;1600;2300;L;8;11,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D30;RM00000191;13;Box;NORMALE;P;1000;1500;L;5,5;8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D30;RM00000191;14;Posti auto coperti;NORMALE;P;800;1150;L;4,5;6,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D30;RM00000191;15;Posti auto scoperti;NORMALE;P;450;650;L;3;4,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D30;RM00000191;1;Ville e Villini;NORMALE;P;1950;2900;L;8,8;13;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D30;RM00000191;5;Negozi;NORMALE;P;1300;1850;L;11,5;16,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D31;RM00000192;20;Abitazioni civili;NORMALE;P;2400;3400;L;11;15,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D31;RM00000192;21;Abitazioni di tipo economico;NORMALE;P;1900;2700;L;9,5;13,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D31;RM00000192;13;Box;NORMALE;P;1100;1600;L;6,5;9,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D31;RM00000192;14;Posti auto coperti;NORMALE;P;850;1200;L;5,3;7,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D31;RM00000192;15;Posti auto scoperti;NORMALE;P;500;700;L;3,3;4,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D31;RM00000192;1;Ville e Villini;NORMALE;P;2200;3300;L;9;13,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D31;RM00000192;5;Negozi;NORMALE;P;1350;2000;L;12,8;19;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D31;RM00000192;6;Uffici;NORMALE;P;1850;2650;L;10;14;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D32;RM00000073;20;Abitazioni civili;NORMALE;P;2700;3600;L;9;12,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D32;RM00000073;13;Box;NORMALE;P;950;1350;L;5;7,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D32;RM00000073;14;Posti auto coperti;NORMALE;P;700;1000;L;4,3;6,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D32;RM00000073;15;Posti auto scoperti;NORMALE;P;450;650;L;2,8;4;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D32;RM00000073;5;Negozi;NORMALE;P;1250;1850;L;9,5;13,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D32;RM00000073;6;Uffici;NORMALE;P;1600;2400;L;9,3;13,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D34;RM00000800;20;Abitazioni civili;NORMALE;P;2700;3700;L;9,5;13,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D34;RM00000800;21;Abitazioni di tipo economico;NORMALE;P;2400;3300;L;9;12,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D34;RM00000800;13;Box;NORMALE;P;1450;2050;L;6,8;9,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D34;RM00000800;14;Posti auto coperti;NORMALE;P;1100;1550;L;5,8;8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D34;RM00000800;15;Posti auto scoperti;NORMALE;P;650;900;L;3,5;4,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D34;RM00000800;5;Negozi;NORMALE;P;1600;2400;L;14;21;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D34;RM00000800;6;Uffici;NORMALE;P;2000;2900;L;10,5;15;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D36;RM00000802;20;Abitazioni civili;NORMALE;P;2300;3200;L;8,8;12,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D36;RM00000802;21;Abitazioni di tipo economico;NORMALE;P;2000;2800;L;8;11,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D36;RM00000802;13;Box;NORMALE;P;1050;1450;L;5,8;8,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D36;RM00000802;14;Posti auto coperti;NORMALE;P;800;1100;L;4,8;6,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D36;RM00000802;15;Posti auto scoperti;NORMALE;P;500;700;L;3;4,2;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D36;RM00000802;6;Uffici;NORMALE;P;1850;2700;L;8,8;12,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D37;RM00000803;20;Abitazioni civili;NORMALE;P;3100;4500;L;10;15;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D37;RM00000803;1;Ville e Villini;NORMALE;P;3600;5300;L;13,3;19;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D38;RM00000804;20;Abitazioni civili;NORMALE;P;2400;3300;L;10,3;15;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D38;RM00000804;13;Box;NORMALE;P;1350;1900;L;6;8,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D38;RM00000804;14;Posti auto coperti;NORMALE;P;1000;1450;L;5,3;7,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D38;RM00000804;15;Posti auto scoperti;NORMALE;P;600;900;L;3,3;4,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D45;RM00001086;20;Abitazioni civili;NORMALE;P;2400;3400;L;10;14,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D45;RM00001086;21;Abitazioni di tipo economico;NORMALE;P;2100;3100;L;9;13;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D45;RM00001086;13;Box;NORMALE;P;1200;1800;L;7;10,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D45;RM00001086;14;Posti auto coperti;NORMALE;P;900;1350;L;5,8;8,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D45;RM00001086;15;Posti auto scoperti;NORMALE;P;550;800;L;3,5;5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D45;RM00001086;5;Negozi;NORMALE;P;1550;2150;L;13,5;18,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D45;RM00001086;10;Laboratori;NORMALE;P;900;1300;L;6;8,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D46;RM00001087;20;Abitazioni civili;NORMALE;P;2600;3500;L;10;14;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D46;RM00001087;21;Abitazioni di tipo economico;NORMALE;P;2350;3200;L;9;12,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D46;RM00001087;13;Box;NORMALE;P;1350;1950;L;7;10,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D46;RM00001087;14;Posti auto coperti;NORMALE;P;1000;1500;L;5,8;8,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D46;RM00001087;15;Posti auto scoperti;NORMALE;P;600;900;L;3,8;5,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D46;RM00001087;5;Negozi;NORMALE;P;1800;2600;L;13,3;19,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D46;RM00001087;6;Uffici;NORMALE;P;1600;2300;L;9,8;14,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D47;RM00001088;20;Abitazioni civili;NORMALE;P;2700;3900;L;10;14,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D47;RM00001088;21;Abitazioni di tipo economico;NORMALE;P;2600;3700;L;9,8;14;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D47;RM00001088;13;Box;NORMALE;P;1600;2350;L;7,3;10,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D47;RM00001088;14;Posti auto coperti;NORMALE;P;1200;1800;L;6;8,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D47;RM00001088;15;Posti auto scoperti;NORMALE;P;700;1000;L;3,8;5,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D47;RM00001088;5;Negozi;NORMALE;P;1450;2150;L;11,8;17,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D48;RM00001089;20;Abitazioni civili;NORMALE;P;2300;3400;L;9;13,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D48;RM00001089;21;Abitazioni di tipo economico;NORMALE;P;2050;3000;L;8,5;12,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D48;RM00001089;13;Box;NORMALE;P;1050;1550;L;6,5;9,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D48;RM00001089;14;Posti auto coperti;NORMALE;P;800;1200;L;5,3;7,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D48;RM00001089;15;Posti auto scoperti;NORMALE;P;450;700;L;3,3;4,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D48;RM00001089;5;Negozi;NORMALE;P;1400;2000;L;11,5;16,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D48;RM00001089;6;Uffici;NORMALE;P;1350;2000;L;9,5;14;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D48;RM00001089;10;Laboratori;NORMALE;P;850;1250;L;6,5;9,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D49;RM00001090;20;Abitazioni civili;NORMALE;P;2300;3200;L;9,3;12,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D49;RM00001090;21;Abitazioni di tipo economico;NORMALE;P;2150;2950;L;8,3;12;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D49;RM00001090;13;Box;NORMALE;P;950;1400;L;6;8,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D49;RM00001090;14;Posti auto coperti;NORMALE;P;700;1050;L;4,8;7;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D49;RM00001090;15;Posti auto scoperti;NORMALE;P;450;650;L;3;4,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D49;RM00001090;5;Negozi;NORMALE;P;1300;1900;L;11,5;16,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D49;RM00001090;8;Capannoni industriali;NORMALE;P;550;800;L;3,5;5,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D5;RM00000147;20;Abitazioni civili;NORMALE;P;2800;4000;L;10,3;14,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D5;RM00000147;21;Abitazioni di tipo economico;NORMALE;P;2550;3500;L;8,8;12,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D5;RM00000147;13;Box;NORMALE;P;1300;1850;L;6,3;9,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D5;RM00000147;14;Posti auto coperti;NORMALE;P;1000;1400;L;5,3;7,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D5;RM00000147;15;Posti auto scoperti;NORMALE;P;550;800;L;3,3;4,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D5;RM00000147;5;Negozi;NORMALE;P;1600;2400;L;15,5;23;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D5;RM00000147;6;Uffici;NORMALE;P;1800;2600;L;12;17,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D52;RM00001093;20;Abitazioni civili;NORMALE;P;2050;2950;L;9;13;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D52;RM00001093;21;Abitazioni di tipo economico;NORMALE;P;1850;2650;L;7,8;11;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D52;RM00001093;13;Box;NORMALE;P;1100;1600;L;5,5;8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D52;RM00001093;14;Posti auto coperti;NORMALE;P;800;1200;L;4,5;6,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D52;RM00001093;15;Posti auto scoperti;NORMALE;P;500;700;L;2,8;4;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D53;RM00001094;20;Abitazioni civili;NORMALE;P;2400;3500;L;9;13,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D53;RM00001094;21;Abitazioni di tipo economico;NORMALE;P;2250;3300;L;8,8;12,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D53;RM00001094;13;Box;NORMALE;P;1250;1800;L;5,8;8,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D53;RM00001094;14;Posti auto coperti;NORMALE;P;900;1300;L;4,8;6,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D53;RM00001094;15;Posti auto scoperti;NORMALE;P;600;800;L;3;4,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D53;RM00001094;5;Negozi;NORMALE;P;1400;2000;L;11,8;17;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D54;RM00001095;20;Abitazioni civili;NORMALE;P;2550;3600;L;9;13,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D54;RM00001095;21;Abitazioni di tipo economico;NORMALE;P;2300;3300;L;8,8;12,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D54;RM00001095;13;Box;NORMALE;P;1150;1650;L;5,8;8,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D54;RM00001095;14;Posti auto coperti;NORMALE;P;850;1200;L;4,8;7;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D54;RM00001095;15;Posti auto scoperti;NORMALE;P;500;750;L;3;4,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D54;RM00001095;10;Laboratori;NORMALE;P;800;1150;L;5,8;8,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D57;RM00001098;20;Abitazioni civili;NORMALE;P;2150;3200;L;8,3;12,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D57;RM00001098;21;Abitazioni di tipo economico;NORMALE;P;1900;2700;L;7,3;10,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D57;RM00001098;13;Box;NORMALE;P;1100;1600;L;5,8;8,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D57;RM00001098;14;Posti auto coperti;NORMALE;P;800;1200;L;4,8;7;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D57;RM00001098;15;Posti auto scoperti;NORMALE;P;450;700;L;3;4,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D58;RM00001099;20;Abitazioni civili;NORMALE;P;2300;3400;L;7,5;11;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D58;RM00001099;21;Abitazioni di tipo economico;NORMALE;P;1950;2750;L;7,3;10,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D58;RM00001099;13;Box;NORMALE;P;1100;1600;L;5,5;8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D58;RM00001099;14;Posti auto coperti;NORMALE;P;800;1150;L;4,8;6,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D58;RM00001099;15;Posti auto scoperti;NORMALE;P;450;650;L;2,8;4;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D59;RM00001100;20;Abitazioni civili;NORMALE;P;1900;2750;L;8,5;12,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D59;RM00001100;21;Abitazioni di tipo economico;NORMALE;P;1750;2550;L;8,3;11,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D59;RM00001100;13;Box;NORMALE;P;950;1400;L;5,3;7,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D59;RM00001100;14;Posti auto coperti;NORMALE;P;700;1050;L;4,5;6,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D59;RM00001100;15;Posti auto scoperti;NORMALE;P;450;650;L;3;4,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D59;RM00001100;5;Negozi;NORMALE;P;1250;1800;L;10,3;14,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D61;RM00001102;20;Abitazioni civili;NORMALE;P;2400;3300;L;9,8;14;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D61;RM00001102;21;Abitazioni di tipo economico;NORMALE;P;2200;3100;L;8,8;12,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D61;RM00001102;13;Box;NORMALE;P;1000;1450;L;5,8;8,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D61;RM00001102;14;Posti auto coperti;NORMALE;P;750;1100;L;4,8;6,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D61;RM00001102;15;Posti auto scoperti;NORMALE;P;450;650;L;3;4,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D61;RM00001102;5;Negozi;NORMALE;P;1250;1800;L;10,5;15,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D61;RM00001102;6;Uffici;NORMALE;P;1400;2000;L;9,5;13,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D63;RM00001104;20;Abitazioni civili;NORMALE;P;1900;2800;L;8;11,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D63;RM00001104;21;Abitazioni di tipo economico;NORMALE;P;1700;2450;L;7;10,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D63;RM00001104;13;Box;NORMALE;P;1050;1550;L;5,5;8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D63;RM00001104;14;Posti auto coperti;NORMALE;P;800;1150;L;4,5;6,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D63;RM00001104;15;Posti auto scoperti;NORMALE;P;450;650;L;2,8;4;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D63;RM00001104;8;Capannoni industriali;NORMALE;P;550;850;L;4,3;6,3;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D64;RM00001105;20;Abitazioni civili;NORMALE;P;1850;2600;L;7,3;10,8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D64;RM00001105;21;Abitazioni di tipo economico;NORMALE;P;1550;2250;L;6,5;9,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D64;RM00001105;13;Box;NORMALE;P;1050;1550;L;5,5;8;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D64;RM00001105;14;Posti auto coperti;NORMALE;P;800;1150;L;4,5;6,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D64;RM00001105;15;Posti auto scoperti;NORMALE;P;500;700;L;3;4,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D66;RM00001107;20;Abitazioni civili;NORMALE;P;1700;2550;L;7,5;11;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D66;RM00001107;21;Abitazioni di tipo economico;NORMALE;P;1550;2300;L;6,5;9,5;L;
CENTRO;LAZIO;RM;12058091;M1AA; ;H501;ROMA;D;D66;RM00001107;13;Box;NORMALE;P;950;1400;L;5,5;8;L;
