Quotazioni Immobiliari : Valori di Mercato - Semestre 2025/1 - elaborazione del 05-MAR-26
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
CENTRO;TOSCANA;FI;9048004;I1AE; ;B036;BORGO SAN LORENZO;R;R2;FI00001440;13;Box;NORMALE;P;600;800;L;2,2;2,9;L;
CENTRO;TOSCANA;FI;9048004;I1AE; ;B036;BORGO SAN LORENZO;R;R2;FI00001440;1;Ville e Villini;NORMALE;P;1450;2100;L;4,4;6,3;L;
CENTRO;TOSCANA;FI;9048004;I1AE; ;B036;BORGO SAN LORENZO;R;R2;FI00001440;9;Magazzini;NORMALE;P;350;700;L;1,7;3,4;L;
CENTRO;TOSCANA;FI;9048004;I1AE; ;B036;BORGO SAN LORENZO;R;R2;FI00001440;7;Capannoni tipici;NORMALE;P;300;600;L;1,2;2,4;L;
CENTRO;TOSCANA;FI;9048004;I1AE; ;B036;BORGO SAN LORENZO;R;R3;FI00001441;20;Abitazioni civili;NORMALE;P;700;1000;L;2,3;3,3;L;
CENTRO;TOSCANA;FI;9048004;I1AE; ;B036;BORGO SAN LORENZO;R;R3;FI00001441;13;Box;NORMALE;P;400;600;L;1,6;2,4;L;
CENTRO;TOSCANA;FI;9048004;I1AE; ;B036;BORGO SAN LORENZO;R;R3;FI00001441;9;Magazzini;NORMALE;P;300;550;L;1,5;2,8;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;B;B2;FI00001255;20;Abitazioni civili;NORMALE;P;2100;2850;L;6,8;9,3;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;B;B2;FI00001255;21;Abitazioni di tipo economico;NORMALE;P;1650;2300;L;5,8;8,1;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;B;B2;FI00001255;13;Box;NORMALE;P;1100;1600;L;4,5;6,5;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;B;B2;FI00001255;1;Ville e Villini;NORMALE;P;2300;3300;L;7,1;10,2;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;B;B2;FI00001255;9;Magazzini;NORMALE;P;550;1000;L;2,5;4,6;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;B;B2;FI00001255;5;Negozi;NORMALE;P;1200;2050;L;4,9;8,4;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;B;B2;FI00001255;6;Uffici;NORMALE;P;1500;2200;L;5,3;7,7;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;B;B2;FI00001255;10;Laboratori;NORMALE;P;700;1000;L;3,4;4,8;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;D;D2;FI00000837;9;Magazzini;NORMALE;P;650;950;L;3,3;4,8;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;D;D2;FI00000837;6;Uffici;NORMALE;P;1000;2000;L;4;8;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;D;D2;FI00000837;8;Capannoni industriali;NORMALE;P;500;900;L;2,1;3,8;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;D;D2;FI00000837;7;Capannoni tipici;NORMALE;P;600;1000;L;2,5;4,2;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;D;D2;FI00000837;10;Laboratori;NORMALE;P;700;1100;L;3,4;5,3;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;D;D3;FI00001256;20;Abitazioni civili;NORMALE;P;1850;2750;L;6,5;9,6;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;D;D3;FI00001256;21;Abitazioni di tipo economico;NORMALE;P;1650;2250;L;5,6;7,7;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;D;D3;FI00001256;13;Box;NORMALE;P;1000;1500;L;4;6;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;D;D3;FI00001256;1;Ville e Villini;NORMALE;P;2350;3500;L;7,2;10,8;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;D;D3;FI00001256;9;Magazzini;NORMALE;P;600;950;L;2,9;4,6;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;E;E2;FI00001258;20;Abitazioni civili;NORMALE;P;1850;2600;L;6,3;8,9;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;E;E2;FI00001258;21;Abitazioni di tipo economico;NORMALE;P;1500;2150;L;5,3;7,5;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;E;E2;FI00001258;13;Box;NORMALE;P;900;1350;L;3,4;5,1;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;R;R1;FI00001259;20;Abitazioni civili;NORMALE;P;1700;2500;L;6;8,8;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;R;R1;FI00001259;21;Abitazioni di tipo economico;NORMALE;P;1150;1700;L;3,8;5,7;L;
CENTRO;TOSCANA;FI;9048005;I1AG; ;B406;CALENZANO;R;R1;FI00001259;1;Ville e Villini;NORMALE;P;2300;3400;L;6,7;9,9;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;B;B2;FI00012085;20;Abitazioni civili;NORMALE;P;1800;2500;L;6;8,3;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;B;B2;FI00012085;21;Abitazioni di tipo economico;NORMALE;P;1300;1900;L;4,7;6,8;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;B;B2;FI00012085;13;Box;NORMALE;P;1050;1550;L;4,4;6,5;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;B;B2;FI00012085;1;Ville e Villini;NORMALE;P;2100;3100;L;7;10,3;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;B;B2;FI00012085;9;Magazzini;NORMALE;P;500;1000;L;2,4;4,8;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;B;B2;FI00012085;5;Negozi;NORMALE;P;1000;2000;L;4,4;8,8;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;B;B2;FI00012085;6;Uffici;NORMALE;P;1000;1800;L;3,8;6,9;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;B;B2;FI00012085;10;Laboratori;NORMALE;P;450;900;L;2,3;4,5;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;D;D1;FI00010622;20;Abitazioni civili;NORMALE;P;1800;2600;L;6,3;9,1;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;D;D1;FI00010622;21;Abitazioni di tipo economico;NORMALE;P;1250;1800;L;4,4;6,3;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;D;D1;FI00010622;13;Box;NORMALE;P;1000;1500;L;4;6;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;D;D1;FI00010622;9;Magazzini;NORMALE;P;600;1100;L;2,5;4,6;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;D;D1;FI00010622;5;Negozi;NORMALE;P;1000;2000;L;4,4;8,8;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;D;D1;FI00010622;6;Uffici;NORMALE;P;1000;1800;L;3,8;6,9;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;D;D1;FI00010622;8;Capannoni industriali;NORMALE;P;400;800;L;2;4;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;D;D1;FI00010622;7;Capannoni tipici;NORMALE;P;500;900;L;2,4;4,4;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;D;D1;FI00010622;10;Laboratori;NORMALE;P;500;1000;L;2,4;4,8;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;E;E2;FI00000617;20;Abitazioni civili;NORMALE;P;1850;2500;L;6,5;8,8;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;E;E2;FI00000617;21;Abitazioni di tipo economico;NORMALE;P;1450;2100;L;5,2;7,5;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;E;E2;FI00000617;13;Box;NORMALE;P;900;1350;L;3,8;5,7;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;E;E2;FI00000617;1;Ville e Villini;NORMALE;P;1950;2600;L;6;8;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;E;E2;FI00000617;9;Magazzini;NORMALE;P;550;1000;L;2,8;5,1;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;E;E2;FI00000617;10;Laboratori;NORMALE;P;550;950;L;2,7;4,7;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;E;E3;FI00000618;20;Abitazioni civili;NORMALE;P;1600;2300;L;5,3;7,7;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;E;E3;FI00000618;21;Abitazioni di tipo economico;NORMALE;P;1350;1900;L;5,1;7,1;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;E;E3;FI00000618;13;Box;NORMALE;P;900;1300;L;3,8;5,5;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;E;E3;FI00000618;1;Ville e Villini;NORMALE;P;1850;2500;L;5,9;7,9;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;E;E3;FI00000618;9;Magazzini;NORMALE;P;550;1100;L;2,7;5,4;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;E;E3;FI00000618;5;Negozi;NORMALE;P;1000;2000;L;4,6;9,2;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;E;E3;FI00000618;10;Laboratori;NORMALE;P;600;1100;L;2,9;5,3;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;E;E5;FI00001336;9;Magazzini;NORMALE;P;700;1100;L;2,9;4,6;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;E;E5;FI00001336;8;Capannoni industriali;NORMALE;P;500;900;L;2,5;4,5;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;E;E5;FI00001336;7;Capannoni tipici;NORMALE;P;600;1100;L;2,9;5,3;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;E;E5;FI00001336;10;Laboratori;NORMALE;P;600;1000;L;2,9;4,8;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;R;R2;FI00012086;20;Abitazioni civili;NORMALE;P;1900;2600;L;7;9,5;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;R;R2;FI00012086;21;Abitazioni di tipo economico;NORMALE;P;1500;2000;L;5,5;7,3;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;R;R2;FI00012086;9;Magazzini;NORMALE;P;600;1100;L;2,9;5,3;L;
CENTRO;TOSCANA;FI;9048006;I1AH; ;B507;CAMPI BISENZIO;R;R2;FI00012086;10;Laboratori;NORMALE;P;600;1100;L;2,9;5,3;L;
CENTRO;TOSCANA;FI;9048008;I1AJ; ;B684;CAPRAIA E LIMITE;B;B1;FI00000675;20;Abitazioni civili;NORMALE;P;1400;2050;L;4,2;6,2;L;
CENTRO;TOSCANA;FI;9048008;I1AJ; ;B684;CAPRAIA E LIMITE;B;B1;FI00000675;13;Box;NORMALE;P;750;1100;L;2,9;4,2;L;
CENTRO;TOSCANA;FI;9048008;I1AJ; ;B684;CAPRAIA E LIMITE;B;B1;FI00000675;1;Ville e Villini;NORMALE;P;1550;2300;L;4,7;6,9;L;
CENTRO;TOSCANA;FI;9048008;I1AJ; ;B684;CAPRAIA E LIMITE;B;B1;FI00000675;9;Magazzini;NORMALE;P;350;700;L;1,7;3,4;L;
CENTRO;TOSCANA;FI;9048008;I1AJ; ;B684;CAPRAIA E LIMITE;B;B1;FI00000675;5;Negozi;NORMALE;P;900;1800;L;3,5;6,9;L;
CENTRO;TOSCANA;FI;9048008;I1AJ; ;B684;CAPRAIA E LIMITE;B;B1;FI00000675;6;Uffici;NORMALE;P;950;1800;L;3,3;6,3;L;
CENTRO;TOSCANA;FI;9048008;I1AJ; ;B684;CAPRAIA E LIMITE;B;B1;FI00000675;8;Capannoni industriali;NORMALE;P;350;700;L;1,6;3,2;L;
CENTRO;TOSCANA;FI;9048008;I1AJ; ;B684;CAPRAIA E LIMITE;B;B1;FI00000675;7;Capannoni tipici;NORMALE;P;400;750;L;1,8;3,3;L;
CENTRO;TOSCANA;FI;9048008;I1AJ; ;B684;CAPRAIA E LIMITE;B;B1;FI00000675;10;Laboratori;NORMALE;P;450;850;L;2,3;4,3;L;
CENTRO;TOSCANA;FI;9048008;I1AJ; ;B684;CAPRAIA E LIMITE;E;E2;FI00010267;20;Abitazioni civili;NORMALE;P;1400;2100;L;4,4;6,6;L;
CENTRO;TOSCANA;FI;9048008;I1AJ; ;B684;CAPRAIA E LIMITE;E;E2;FI00010267;13;Box;NORMALE;P;750;1000;L;2,9;3,8;L;
CENTRO;TOSCANA;FI;9048008;I1AJ; ;B684;CAPRAIA E LIMITE;E;E2;FI00010267;1;Ville e Villini;NORMALE;P;1700;2500;L;5,2;7,7;L;
CENTRO;TOSCANA;FI;9048008;I1AJ; ;B684;CAPRAIA E LIMITE;E;E2;FI00010267;5;Negozi;NORMALE;P;950;1800;L;3,6;6,9;L;
CENTRO;TOSCANA;FI;9048008;I1AJ; ;B684;CAPRAIA E LIMITE;E;E2;FI00010267;7;Capannoni tipici;NORMALE;P;400;700;L;1,8;3,2;L;
CENTRO;TOSCANA;FI;9048008;I1AJ; ;B684;CAPRAIA E LIMITE;R;R1;FI00001319;20;Abitazioni civili;NORMALE;P;1150;1700;L;3,5;5,2;L;
CENTRO;TOSCANA;FI;9048008;I1AJ; ;B684;CAPRAIA E LIMITE;R;R1;FI00001319;1;Ville e Villini;NORMALE;P;1600;2400;L;5,1;7,6;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;B;B5;FI00010747;20;Abitazioni civili;NORMALE;P;2300;2900;L;8;11,5;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;B;B5;FI00010747;21;Abitazioni di tipo economico;NORMALE;P;1700;2300;L;5,8;7,9;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;B;B5;FI00010747;13;Box;NORMALE;P;1300;1950;L;5,4;8,1;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;B;B5;FI00010747;1;Ville e Villini;NORMALE;P;2300;3300;L;7,7;11;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;B;B5;FI00010747;9;Magazzini;NORMALE;P;700;1300;L;3,4;6,3;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;B;B5;FI00010747;5;Negozi;NORMALE;P;1400;2800;L;12;24;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;B;B5;FI00010747;6;Uffici;NORMALE;P;1100;2200;L;4;8;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;B;B5;FI00010747;10;Laboratori;NORMALE;P;700;1400;L;3,4;6,8;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;C;C1;FI00010746;20;Abitazioni civili;NORMALE;P;2200;2750;L;7,7;11,5;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;C;C1;FI00010746;21;Abitazioni di tipo economico;NORMALE;P;1650;2300;L;5,9;8,2;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;C;C1;FI00010746;13;Box;NORMALE;P;1200;1800;L;4,9;7,3;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;C;C1;FI00010746;1;Ville e Villini;NORMALE;P;2300;3300;L;7,1;10,2;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;C;C1;FI00010746;9;Magazzini;NORMALE;P;700;1300;L;3,4;6,3;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;C;C1;FI00010746;5;Negozi;NORMALE;P;1300;2100;L;6,2;10;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;C;C1;FI00010746;6;Uffici;NORMALE;P;1100;2200;L;3,9;7,8;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;C;C1;FI00010746;10;Laboratori;NORMALE;P;750;1400;L;3,6;6,8;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;D;D2;FI00001203;20;Abitazioni civili;NORMALE;P;1900;2500;L;6,3;8,3;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;D;D2;FI00001203;21;Abitazioni di tipo economico;NORMALE;P;1550;2200;L;5;7,2;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;D;D2;FI00001203;9;Magazzini;NORMALE;P;700;1300;L;3,3;6,2;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;D;D2;FI00001203;8;Capannoni industriali;NORMALE;P;650;1200;L;2,9;5,4;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;D;D2;FI00001203;7;Capannoni tipici;NORMALE;P;700;1300;L;3,1;5,7;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;D;D2;FI00001203;10;Laboratori;NORMALE;P;750;1350;L;3,6;6,4;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;E;E3;FI00001205;20;Abitazioni civili;NORMALE;P;1850;2650;L;6,3;9,1;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;E;E3;FI00001205;21;Abitazioni di tipo economico;NORMALE;P;1400;2100;L;4,8;7,2;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;E;E3;FI00001205;1;Ville e Villini;NORMALE;P;2200;3100;L;6,8;9,6;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;E;E3;FI00001205;9;Magazzini;NORMALE;P;700;1200;L;3,3;5,7;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;E;E3;FI00001205;5;Negozi;NORMALE;P;950;1900;L;4,3;8,6;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;E;E3;FI00001205;10;Laboratori;NORMALE;P;750;1500;L;3,6;7,1;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;R;R1;FI00001206;20;Abitazioni civili;NORMALE;P;2100;3000;L;6,3;9;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;R;R1;FI00001206;1;Ville e Villini;NORMALE;P;2500;3600;L;7,5;10,8;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;R;R2;FI00001207;20;Abitazioni civili;NORMALE;P;1500;2200;L;4,8;7;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;R;R2;FI00001207;1;Ville e Villini;NORMALE;P;2300;3200;L;6,9;9,6;L;
CENTRO;TOSCANA;FI;9048041;I1AL; ;B962;SCANDICCI;R;R2;FI00001207;5;Negozi;NORMALE;P;1100;2100;L;4,8;9,1;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;B;B3;FI00001695;20;Abitazioni civili;NORMALE;P;950;1350;L;3,4;4,8;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;B;B3;FI00001695;21;Abitazioni di tipo economico;NORMALE;P;650;950;L;2,1;3,1;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;B;B3;FI00001695;13;Box;NORMALE;P;600;800;L;2,3;3,1;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;B;B3;FI00001695;1;Ville e Villini;NORMALE;P;1300;1900;L;4;5,9;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;B;B3;FI00001695;9;Magazzini;NORMALE;P;450;900;L;2,2;4,4;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;B;B3;FI00001695;5;Negozi;NORMALE;P;650;1300;L;3;6;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;B;B3;FI00001695;6;Uffici;NORMALE;P;750;1500;L;2,8;5,6;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;D;D2;FI00000264;8;Capannoni industriali;NORMALE;P;350;650;L;1,5;2,8;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;D;D2;FI00000264;7;Capannoni tipici;NORMALE;P;400;700;L;1,8;3,2;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;D;D2;FI00000264;10;Laboratori;NORMALE;P;400;750;L;2;3,8;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;D;D3;FI00000265;8;Capannoni industriali;NORMALE;P;350;650;L;1,5;2,8;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;D;D3;FI00000265;7;Capannoni tipici;NORMALE;P;400;700;L;1,7;3;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;D;D3;FI00000265;10;Laboratori;NORMALE;P;400;750;L;2;3,8;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;R;R1;FI00001397;20;Abitazioni civili;NORMALE;P;950;1400;L;3,3;4,9;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;R;R1;FI00001397;13;Box;NORMALE;P;500;700;L;2;2,8;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;R;R1;FI00001397;1;Ville e Villini;NORMALE;P;1550;2300;L;4,8;7,1;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;R;R1;FI00001397;8;Capannoni industriali;NORMALE;P;350;650;L;1,5;2,8;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;R;R1;FI00001397;7;Capannoni tipici;NORMALE;P;400;700;L;1,7;3;L;
CENTRO;TOSCANA;FI;9048010;I1AM; ;C101;CASTELFIORENTINO;R;R1;FI00001397;10;Laboratori;NORMALE;P;400;700;L;1,9;3,3;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;B;B2;FI00001478;20;Abitazioni civili;NORMALE;P;1050;1550;L;3,3;4,9;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;B;B2;FI00001478;13;Box;NORMALE;P;600;900;L;2,4;3,6;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;B;B2;FI00001478;1;Ville e Villini;NORMALE;P;1500;1900;L;4,5;5,7;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;B;B2;FI00001478;9;Magazzini;NORMALE;P;500;800;L;2,5;4;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;B;B2;FI00001478;5;Negozi;NORMALE;P;800;1500;L;3,5;6,6;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;B;B2;FI00001478;6;Uffici;NORMALE;P;900;1500;L;3,3;5,5;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;B;B2;FI00001478;10;Laboratori;NORMALE;P;500;800;L;2,4;3,9;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;E;E1;FI00000257;20;Abitazioni civili;NORMALE;P;950;1400;L;3,2;4,7;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;E;E1;FI00000257;13;Box;NORMALE;P;550;700;L;2,2;2,8;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;E;E1;FI00000257;1;Ville e Villini;NORMALE;P;1250;1850;L;3,8;5,6;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;E;E1;FI00000257;9;Magazzini;NORMALE;P;450;800;L;2,2;3,9;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;E;E1;FI00000257;5;Negozi;NORMALE;P;750;1500;L;3,2;6,4;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;E;E1;FI00000257;6;Uffici;NORMALE;P;800;1400;L;3;5,3;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;E;E1;FI00000257;8;Capannoni industriali;NORMALE;P;350;600;L;1,5;2,6;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;E;E1;FI00000257;7;Capannoni tipici;NORMALE;P;400;600;L;1,7;2,6;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;E;E1;FI00000257;10;Laboratori;NORMALE;P;400;750;L;1,9;3,6;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;E;E3;FI00000259;20;Abitazioni civili;NORMALE;P;1000;1500;L;3,4;5,1;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;E;E3;FI00000259;13;Box;NORMALE;P;600;800;L;2,3;3,1;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;E;E3;FI00000259;1;Ville e Villini;NORMALE;P;1400;2000;L;4,2;6;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;E;E3;FI00000259;9;Magazzini;NORMALE;P;500;700;L;2,5;3,5;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;E;E3;FI00000259;5;Negozi;NORMALE;P;800;1600;L;3,5;7;L;
CENTRO;TOSCANA;FI;9048011;I1AN; ;C529;CERRETO GUIDI;E;E3;FI00000259;6;Uffici;NORMALE;P;900;1500;L;3,4;5,6;L;
